1.023102643960053456e+03
9.704336512787369884e+02
1.028029566909759069e+03
1.407580453894691118e+03
1.543591631982922308e+03
1.755176341142638648e+03
1.737606066915109068e+03
2.039641974680103431e+03
2.028824978015412853e+03
2.129911328089845483e+03
2.389832686715194541e+03
2.440121276961760486e+03
2.499052462487141838e+03
2.635579263474931849e+03
2.671775847236953723e+03
2.769767569483805346e+03
2.916738974447718647e+03
2.910311948043845405e+03
3.025755673088287949e+03
3.133942827414717158e+03
3.089056566864090655e+03
3.209983289753494773e+03
3.176573902633293528e+03
3.224654097921881203e+03
3.223071747861596123e+03
3.277890658733764667e+03
3.352986002681491300e+03
3.446637405797768679e+03
3.425012942036516961e+03
3.428114687640753800e+03
3.477230597628053602e+03
3.549848515880333707e+03
3.509332659895956567e+03
3.526678892752215688e+03
3.548933761239536125e+03
3.587774579106728197e+03
3.597705529955376733e+03
3.609536478147392245e+03
3.631931659602273157e+03
3.643355446683743139e+03
3.627136516894558099e+03
3.644321234748173993e+03
3.643080697772044005e+03
3.652903916909884629e+03
3.674437206239635543e+03
3.635027026451532038e+03
3.631066583414229171e+03
3.623634337103501366e+03
3.653606201437610707e+03
3.693223297539969735e+03
3.633601307211626590e+03
3.679303071904404987e+03
3.583932233718479893e+03
3.639900905765735388e+03
3.641682386639126435e+03
3.642516585772374583e+03
3.611769275684345303e+03
3.613066915753671765e+03
3.631672739459365403e+03
3.627721448337060338e+03
3.606725466079943089e+03
3.642391663100998812e+03
3.661391742488066029e+03
3.667666320176936551e+03
3.659618438979524853e+03
3.648047743534521487e+03
3.678920406412493321e+03
3.685564578164540762e+03
3.612512670280367729e+03
3.670036036985095961e+03
3.653467080850443836e+03
3.645356503719263856e+03
3.583821200690113983e+03
3.687617752114500945e+03
3.682924481206010114e+03
3.668385256010594730e+03
3.673112684469856049e+03
3.637399574309298714e+03
3.610955385740136080e+03
3.679977509003615069e+03
3.665970894775598026e+03
3.611799222377605474e+03
3.660409546974872228e+03
3.650189828844886506e+03
3.657624709154630182e+03
3.646837235765720379e+03
3.624317487143986909e+03
3.647021057885212940e+03
3.665805612835680222e+03
3.642294152469270557e+03
3.622089161753809094e+03
3.648201735415891562e+03
3.683510104008609687e+03
3.670459929350995480e+03
3.651724946109991834e+03
3.673634946776417110e+03
3.651667938467034674e+03
3.656934983768083839e+03
3.681550338587452643e+03
3.612660088600338895e+03
